"WATERBODYC,N,9,0","LOCNAME_EN,C,254","LATITUDE,N,19,11","LONGITUDE,N,19,11","GUIDELOC_E,C,254","URL_EN,C,254","SPECIES_EN,C,254"
49249008,Grew Lake,49.40638889,-90.12222222,Thunder Bay Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49249008.html,-NORTHERN_PIKE-WALLEYE-
49258044,Zinger Lake,49.42222222,-80.7425,"Potter Twp., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49258044.html,-WALLEYE-
49258501,Nagagami Lake,49.42194444,-85.04194444,"Nagagami & Hiawatha Twps., Algoma Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49258501.html,-NORTHERN_PIKE-WALLEYE-
49259034,Wawang Lake,49.42638889,-90.55222222,Thunder Bay Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49259034.html,-NORTHERN_PIKE-WHITE_SUCKER-WALLEYE-
49268005,Sproule Lake,49.43027778,-80.08805556,"Newman Twp., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49268005.html,-NORTHERN_PIKE-WALLEYE-
49268011,Wasicho Lake,49.43222222,-80.18666667,"Newman Twp., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49268011.html,-NORTHERN_PIKE-WALLEYE-
49268055,Thorning Lake,49.44333333,-80.91416667,"Inglis & Thorning Twps., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49268055.html,-NORTHERN_PIKE-WALLEYE-
49268210,Remi Lake,49.42944444,-89.15277778,"Gurney & Fauquier Twps., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49268210.html,-NORTHERN_PIKE-WHITE_SUCKER-WALLEYE-
49268226,Kapuskasing River,49.48111111,-82.41527778,"below Spruce Falls to Lost River mouth area, Teetzel & O'Brien Twps., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49268226.html,-NORTHERN_PIKE-WHITE_SUCKER-WALLEYE-
49268716,Wintering Lake,49.43472222,-87.28555556,Thunder Bay Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49268716.html,-LAKE_WHITEFISH-CISCO(LAKE_HERRING)-NORTHERN_PIKE-WHITE_SUCKER-YELLOW_PERCH-WALLEYE-
49269006,Holly Lake,49.43972222,-90.08805556,Thunder Bay Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49269006.html,-NORTHERN_PIKE-WALLEYE-
49269007,Loganberry Lake,49.44666667,-90.12361111,Thunder Bay Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49269007.html,-NORTHERN_PIKE-WALLEYE-
49269132,Little Sandbar Lake,49.44916667,-91.53972222,"Skey Twp., Kenora Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49269132.html,-NORTHERN_PIKE-WALLEYE-
49269432,Buck Lake,49.42777778,-94.525,Kenora Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49269432.html,-LAKE_TROUT-
49278027,Shirley Lake,49.45,-80.45,"Tweed Twp., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49278027.html,-NORTHERN_PIKE-
49278203,Audrey Lake,49.45222222,-82.04972222,"Beardmore & Machin Twps., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49278203.html,-NORTHERN_PIKE-WALLEYE-
49278521,Bound Lake,49.45777778,-85.33138889,Thunder Bay Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49278521.html,-NORTHERN_PIKE-WALLEYE-
49278547,Ramsay Lake,49.45194444,-85.78666667,"north of Manitouwadge, Thunder Bay Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49278547.html,-NORTHERN_PIKE-
49278738,Parks Lake,49.45638889,-87.62305556,Thunder Bay Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49278738.html,-NORTHERN_PIKE-
49288440,Nagagamisis Lake,49.47722222,-84.65722222,"Frost & McEwing Twps., Algoma Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49288440.html,-NORTHERN_PIKE-WALLEYE-
49288533,White Otter Lake,49.47472222,-85.54694444,"near Hillsport, Thunder Bay Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49288533.html,-NORTHERN_PIKE-WALLEYE-
49289135,Sandbar Lake,49.46805556,-91.59527778,"Gour Twp., Kenora Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49289135.html,-NORTHERN_PIKE-WHITE_SUCKER-WALLEYE-
49298146,Mattagami River,49.53277778,-81.68166667,downstream of Smooth Rock Falls to Cypress Falls,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49298146.html,-NORTHERN_PIKE-LONGNOSE_SUCKER-WALLEYE-
49308022,Baker Lake,49.50916667,-80.37361111,"Tweed Twp., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49308022.html,-NORTHERN_PIKE-WALLEYE-
49308045,Pierre Lake,49.50277778,-80.715,"McQuibban Twp., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49308045.html,-NORTHERN_PIKE-WALLEYE-
49308650,Long Lake,49.475,-86.89055556,"Abrey, Oakes & Daley Twps., Thunder Bay Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49308650.html,-LAKE_TROUT-LAKE_WHITEFISH-CISCO(LAKE_HERRING)-NORTHERN_PIKE-LONGNOSE_SUCKER-WHITE_SUCKER-REDHORSE_SUCKER-LING_(BURBOT)-YELLOW_PERCH-WALLEYE-
49309002,Kearns Lake,49.50861111,-90.01222222,Thunder Bay Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49309002.html,-NORTHERN_PIKE-WALLEYE-
49318349,Coppell Lake,49.52277778,-83.81277778,"Lowther Twp., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49318349.html,-NORTHERN_PIKE-
49318711,Gamsby Lake,49.51777778,-87.18166667,Thunder Bay Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49318711.html,-NORTHERN_PIKE-WHITE_SUCKER-REDHORSE_SUCKER-YELLOW_PERCH-WALLEYE-LAKE_WHITEFISH-
49318809,Blackwater River,49.52027778,-88.14277778,"mouth, Kitto Twp., Thunder Bay Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49318809.html,-NORTHERN_PIKE-WALLEYE-
49328016,Lower Tweed Lake,49.53444444,-80.26416667,"Tweed & Blakelock Twps., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49328016.html,-NORTHERN_PIKE-WALLEYE-
49329236,Rock Lake,49.54444444,-92.5975,Kenora Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49329236.html,-NORTHERN_PIKE-WHITE_SUCKER-YELLOW_PERCH-SAUGER-WALLEYE-
49329238,Minnehaha Lake,49.52388889,-92.645,Kenora Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49329238.html,-NORTHERN_PIKE-WHITE_SUCKER-SMALLMOUTH_BASS-WALLEYE-
49338135,Abimatinu Lake,49.54916667,-81.57888889,"Adanac Twp., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49338135.html,-CISCO(LAKE_HERRING)-
49338211,Maxwell Lake,49.55222222,-82.17722222,"Gurney Twp., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49338211.html,-NORTHERN_PIKE-
49339501,Shoal Lake,49.57055556,-95.01527778,Kenora Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49339501.html,-LAKE_WHITEFISH-NORTHERN_PIKE-WALLEYE-
49348018,Tweed Lake,49.56638889,-80.29527778,"Tweed Twp., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49348018.html,-NORTHERN_PIKE-
49349132,Paguchi Lake,49.57333333,-91.54,Kenora Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49349132.html,-LAKE_TROUT-LAKE_WHITEFISH-NORTHERN_PIKE-WHITE_SUCKER-
49349149,Mameigwess Lake,52.55222222,-87.89527778,"west of Ignace, Ilsey Twp.,  Kenora Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49349149.html,-LAKE_TROUT-NORTHERN_PIKE-WALLEYE-
49349237,Dinorwic Lake,49.56666667,-92.61666667,"Stanawan Bay , Kenora Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49349237.html,-NORTHERN_PIKE-WHITE_SUCKER-YELLOW_PERCH-SAUGER-WALLEYE-
49358050,Harris Lake,49.59166667,-80.82305556,Cochrane Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49358050.html,-NORTHERN_PIKE-WALLEYE-
49358210,Gurney Lake,49.575,-82.16444444,"Torrance & Gurney Twps., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49358210.html,-NORTHERN_PIKE-WALLEYE-
49367959,Burntbush Lake,49.6,-79.98138889,Cochrane Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49367959.html,-NORTHERN_PIKE-WALLEYE-
49368017,North Tweed Lake,49.61055556,-80.27916667,Cochrane Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49368017.html,-NORTHERN_PIKE-WALLEYE-
49368019,Wakwayowkastic Lake,49.60944444,-80.30638889,Cochrane Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49368019.html,-NORTHERN_PIKE-WALLEYE-
49378230,Francklyn Lake,49.62083333,-82.49666667,"Nixon Twp., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49378230.html,-NORTHERN_PIKE-WALLEYE-
49378437,Claire Lake,49.61666667,-84.61277778,"Arnott Twp., Algoma Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49378437.html,-BROOK_TROUT-
49378625,McKay Lake,49.61333333,-86.43805556,Thunder Bay Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49378625.html,-LAKE_TROUT-LAKE_WHITEFISH-NORTHERN_PIKE-WALLEYE-
49379151,Gustauson Lake,49.62222222,-91.85638889,Kenora Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49379151.html,-LAKE_TROUT-
49379233,Dinorwic Lake,49.62666667,-92.55722222,Kenora Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49379233.html,-LAKE_WHITEFISH-NORTHERN_PIKE-WHITE_SUCKER-ROCK_BASS-YELLOW_PERCH-SAUGER-WALLEYE-
49388158,Groundhog River,49.63361111,-81.95472222,"between Whist Falls & Mattagami River, Tucker Twp., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49388158.html,-NORTHERN_PIKE-WHITE_SUCKER-WALLEYE-
49388432,Redpine Lake,49.63388889,-84.54166667,"Arnott Twp., Algoma Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49388432.html,-LAKE_TROUT-
49398221,Pearce Lake,49.65166667,-82.35055556,"Pearce Twp., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49398221.html,-NORTHERN_PIKE-WALLEYE-
49398226,Owlet Lake,49.65027778,-82.44138889,"Pearce Twp., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49398226.html,-NORTHERN_PIKE-WALLEYE-
49398940,Holinshead Lake,49.65416667,-89.67583333,Thunder Bay Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49398940.html,-NORTHERN_PIKE-WALLEYE-
49399131,Barrel Lake,49.65916667,-91.53444444,Kenora Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49399131.html,-NORTHERN_PIKE-WALLEYE-
49399247,Trap Lake,49.66027778,-92.78861111,Kenora Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49399247.html,-NORTHERN_PIKE-WHITE_SUCKER-WALLEYE-
49408017,Upper kesagami Lake,49.67333333,-80.28583333,Cochrane Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49408017.html,-WALLEYE-
49408258,Raft Lake,49.66722222,-82.97555556,"McCowan Twp., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49408258.html,-NORTHERN_PIKE-
49408734,Blackwater Lake,49.67111111,-87.56861111,"Leduc Twp., Thunder Bay Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49408734.html,-NORTHERN_PIKE-WALLEYE-
49408800,Sturgeon (Namewaminikan) River,49.68138889,-88.00527778,"High Falls Reservoir to Lake Nipigon, Thunder Bay Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49408800.html,-LAKE_WHITEFISH-WALLEYE-
49409222,Avery Lake,49.6825,-92.38305556,"Avery Twp., Kenora Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49409222.html,-NORTHERN_PIKE-
49409246,Mile Lake,49.68138889,-92.77972222,Kenora Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49409246.html,-WHITE_SUCKER-WALLEYE-
49418015,George Lake,49.67916667,-80.26027778,Cochrane Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49418015.html,-WALLEYE-
49418224,Ghost Lake,49.67472222,-82.39972222,"Pearce Twp., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49418224.html,-NORTHERN_PIKE-WALLEYE-
49418245,Allan Lake,49.67583333,-82.75416667,"Neely Twp., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49418245.html,-NORTHERN_PIKE-WALLEYE-
49419033,Little Metionga Lake,49.68333333,-90.53527778,Thunder Bay Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49419033.html,-NORTHERN_PIKE-WALLEYE-
49419240,Butler Lake,49.67611111,-92.66,Kenora Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49419240.html,-WHITE_SUCKER-SAUGER-WALLEYE-
49419344,Roddy Lake,49.67638889,-93.72916667,Kenora Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49419344.html,-LAKE_TROUT-
49428223,Bovril Lake,49.70388889,-82.39277778,"Pearce Twp., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49428223.html,-NORTHERN_PIKE-WALLEYE-
49428241,Zadi Lake,49.70166667,-82.67833333,"Neely Twp., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49428241.html,-WALLEYE-NORTHERN_PIKE-
49428246,St. Amand Lake,49.71111111,-82.7675,"Burritt & Neely Twps., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49428246.html,-WALLEYE-
49428653,Kenogamisis Lake,49.69111111,-86.87916667,"Ashmore Twp., Thunder Bay Dist",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49428653.html,-LAKE_WHITEFISH-NORTHERN_PIKE-WHITE_SUCKER-YELLOW_PERCH-WALLEYE-
49428657,Kenogamisis Lake,49.69888889,-86.94055556,"western arm, Barton's Bay, Thunder Bay Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49428657.html,-LAKE_WHITEFISH-CISCO(LAKE_HERRING)-NORTHERN_PIKE-WHITE_SUCKER-REDHORSE_SUCKER-YELLOW_PERCH-WALLEYE-
49428704,Magnet Lake,49.70444444,-87.06777778,"Errington Twp., Thunder Bay Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49428704.html,-NORTHERN_PIKE-
49428736,Beatty Lake,49.71583333,-87.60194444,"Greenstone Leduc Twp., Thunder Bay Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49428736.html,-NORTHERN_PIKE-
49428751,Windigokan Lake,49.70111111,-87.84138889,"Irwin Twp., Thunder Bay Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49428751.html,-NORTHERN_PIKE-WALLEYE-
49428758,Sturgeon (Namewaminikan) River,49.69888889,-87.97083333,"High Falls Reservoir, Thunder Bay Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49428758.html,-LAKE_WHITEFISH-NORTHERN_PIKE-WHITE_SUCKER-WALLEYE-
49429313,Eagle Lake,49.68138889,-93.06972222,"south of Eagle River, Aubrey & Temple Twps., Kenora Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49429313.html,-LAKE_WHITEFISH-NORTHERN_PIKE-WHITE_SUCKER-SMALLMOUTH_BASS-YELLOW_PERCH-SAUGER-WALLEYE-
49429402,Kilvert Lake,49.69666667,-94.03888889,"McMeekin Twp., Kenora Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49429402.html,-LAKE_TROUT-
49429508,High Lake,49.70055556,-95.14027778,"Ewart Twp., Kenora Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49429508.html,-LAKE_TROUT-NORTHERN_PIKE-
49438158,Groundhog River,49.72,-81.96805556,"at Mattagami River, Clay Twp., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49438158.html,-NORTHERN_PIKE-WHITE_SUCKER-WALLEYE-
49438205,Torrance Lake,49.70805556,-82.08527778,"Hopkins & Torrance Twps., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49438205.html,-NORTHERN_PIKE-WALLEYE-
49438606,Pagwachuan Lake,49.7175,-86.08861111,Thunder Bay Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49438606.html,-LAKE_TROUT-WALLEYE-
49439015,Empire Lake,49.71916667,-90.25472222,Thunder Bay Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49439015.html,-WALLEYE-
49439024,Brightsand Lake,49.72527778,-90.40694444,Thunder Bay Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49439024.html,-NORTHERN_PIKE-
49439028,Metionga Lake,49.71666667,-90.46666667,Thunder Bay Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49439028.html,-NORTHERN_PIKE-WALLEYE-
49439118,Wintering Lake,49.72888889,-91.31222222,Kenora Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49439118.html,-WALLEYE-NORTHERN_PIKE-
49439410,Dogtooth Lake,49.71777778,-94.18222222,"Coyle & Lemay Twps., Kenora Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49439410.html,-LAKE_WHITEFISH-NORTHERN_PIKE-WHITE_SUCKER-SMALLMOUTH_BASS-WALLEYE-
49448221,Douglas Lake,49.73444444,-82.36305556,"Guilfoyle Twp., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49448221.html,-NORTHERN_PIKE-WALLEYE-
49448711,Wildgoose Lake,49.72638889,-87.175,"Colter & Lindsley Twps., Thunder Bay Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49448711.html,-LAKE_WHITEFISH-CISCO(LAKE_HERRING)-NORTHERN_PIKE-WHITE_SUCKER-YELLOW_PERCH-WALLEYE-
49448751,Sturgeon (Namewaminikan) River,49.73888889,-87.88444444,"Above Twin Falls, Thunder Bay Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49448751.html,-WHITE_SUCKER-WALLEYE-
49448755,Sturgeon (Namewaminikan) River,49.72388889,-87.94722222,"Twin Falls to High Falls Reservoir, Thunder Bay Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49448755.html,-NORTHERN_PIKE-WALLEYE-
49449244,Wabigoon Lake,49.73805556,-92.71888889,Kenora Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49449244.html,-LAKE_WHITEFISH-NORTHERN_PIKE-WHITE_SUCKER-ROCK_BASS-BLACK_CRAPPIE-YELLOW_PERCH-SAUGER-WALLEYE-
49458016,Little Kesagami Lake,49.74916667,-80.27638889,Cochrane Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49458016.html,-NORTHERN_PIKE-WALLEYE-
49458221,Guilfoyle Lake,49.75527778,-82.36111111,"Guilfoyle Twp., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49458221.html,-NORTHERN_PIKE-WALLEYE-
49458232,Eleanor Lake,49.74944444,-82.53805556,"Weichel Twp., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49458232.html,-NORTHERN_PIKE-WALLEYE-
49459348,#625 (Fish) Lake,49.75,-93.8,Kenora Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49459348.html,-LAKE_TROUT-LING_(BURBOT)-
49468158,Mattagami River,49.80416667,-81.99166667,"Cypress Falls to Little Long Generating Station, Clay & Tucker Twps., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49468158.html,-WHITE_SUCKER-WALLEYE-NORTHERN_PIKE-
49469141,Kukukus Lake,49.77194444,-91.68638889,Kenora Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49469141.html,-WALLEYE-NORTHERN_PIKE-SMALLMOUTH_BASS-
49469406,Percy Lake,49.76805556,-94.10027778,"Coyle Twp., Kenora Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49469406.html,-WHITE_SUCKER-
49469421,Breakneck Lake,49.76527778,-94.34277778,"Haycock Twp., Kenora Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49469421.html,-NORTHERN_PIKE-
49478339,Lac Ste. Th?r?se,49.79888889,-83.65138889,"Casgrain Twp., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49478339.html,-NORTHERN_PIKE-WALLEYE-
49478359,Banks Lake,49.78472222,-83.99,"Stoddart Twp., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49478359.html,-NORTHERN_PIKE-WALLEYE-
49478408,Pike Lake,49.78027778,-84.13055556,"I.R. 92, Studholme Twp.D383",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49478408.html,-LAKE_WHITEFISH-CISCO(LAKE_HERRING)-NORTHERN_PIKE-WHITE_SUCKER-
49478410,Calstock Lake,49.77583333,-84.16277778,"I.R. 92, Studholme Twp., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49478410.html,-LAKE_WHITEFISH-WHITE_SUCKER-
49478657,Hutchison Lake,49.78583333,-86.9525,"Fulford & McQueston Twps., Thunder Bay Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49478657.html,-LAKE_WHITEFISH-CISCO(LAKE_HERRING)-NORTHERN_PIKE-WHITE_SUCKER-YELLOW_PERCH-WALLEYE-
49479240,Thunder Lake,49.77722222,-92.66583333,"Zealand Twp., Kenora Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49479240.html,-LAKE_TROUT-NORTHERN_PIKE-WHITE_SUCKER-WALLEYE-
49488218,Bennet Lake,49.80416667,-82.30194444,"Guilfoyle Twp., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49488218.html,-NORTHERN_PIKE-WALLEYE-
49488324,Shannon Lake,49.79194444,-83.38916667,"Shannon Twp., Cochrane Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE49488324.html,-NORTHERN_PIKE-WALLEYE-
